#
# conName	fromPadded	toPadded	fromUnPadded	toUnPadded	type	SNPqual	qualA	qualC	qualG	qualT	qual*	comment
#
302_c1	5884	5884	-1	-1	H454							Funny histogram No edit. PL: 2 RS: 24 RL: 2 RWTS: 0 EL: 2
302_c1	5890	5890	5769	5769	H454							No edit. PL: 2 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	5898	5898	5777	5777	H454							No edit. PL: 4 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	5911	5911	5790	5790	H454							No edit. PL: 4 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	5920	5920	5799	5799	H454							No edit. PL: 2 RS: 27 RL: 0 RWTS: 0 EL: 0
302_c1	5928	5928	5807	5807	H454							No edit. PL: 2 RS: 26 RL: 0 RWTS: 0 EL: 0
302_c1	5931	5931	5810	5810	H454							No edit. PL: 4 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	5936	5936	5815	5815	H454							No edit. PL: 4 RS: 26 RL: 0 RWTS: 0 EL: 0
302_c1	5959	5959	5838	5838	H454							No edit. PL: 4 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	5964	5964	5843	5843	H454							No edit. PL: 3 RS: 27 RL: 0 RWTS: 0 EL: 0
302_c1	5976	5976	5855	5855	H454							No edit. PL: 3 RS: 27 RL: 0 RWTS: 0 EL: 0
302_c1	5982	5982	5861	5861	H454							No edit. PL: 2 RS: 26 RL: 0 RWTS: 0 EL: 0
302_c1	5986	5986	5865	5865	H454							No edit. PL: 2 RS: 27 RL: 0 RWTS: 0 EL: 0
302_c1	6039	6039	5918	5918	H454							No edit. PL: 2 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	6051	6051	5930	5930	H454							No edit. PL: 2 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	6054	6054	5933	5933	H454							No edit. PL: 2 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	6057	6057	5936	5936	H454							No edit. PL: 2 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	6060	6060	5939	5939	H454							No edit. PL: 2 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c1	6082	6082	5961	5961	H454							No edit. PL: 1 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	6083	6083	-1	-1	H454							No edit. PL: 4 RS: 19 RL: 2 RWTS: 0 EL: 2
302_c1	6084	6084	5962	5962	H454							No edit. PL: 4 RS: 19 RL: 2 RWTS: 0 EL: 2
302_c1	6117	6117	5995	5995	H454							No edit. PL: 1 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	6119	6119	5997	5997	H454							No edit. PL: 1 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	6127	6127	6005	6005	H454							No edit. PL: 2 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	6160	6160	6038	6038	H454							No edit. PL: 2 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	6166	6166	6044	6044	H454							No edit. PL: 2 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c1	6182	6182	6060	6060	H454							No edit. PL: 5 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	6196	6196	-1	-1	H454							No edit. PL: 4 RS: 16 RL: 3 RWTS: 0 EL: 3
302_c1	6197	6197	6074	6074	H454							No edit. PL: 4 RS: 16 RL: 3 RWTS: 0 EL: 3
302_c1	6215	6215	6092	6092	H454							No edit. PL: 2 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	6219	6219	6096	6096	H454							No edit. PL: 1 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	6220	6220	6097	6097	H454							No edit. PL: 3 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	6223	6223	6100	6100	H454							No edit. PL: 3 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	6262	6262	6139	6139	H454							No edit. PL: 2 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	6268	6268	6145	6145	H454							No edit. PL: 3 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	6273	6273	6150	6150	H454							No edit. PL: 3 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c1	6295	6295	6172	6172	H454							No edit. PL: 1 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	6304	6304	6181	6181	H454							No edit. PL: 3 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c1	6311	6311	6188	6188	H454							No edit. PL: 1 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	6315	6315	6192	6192	H454							No edit. PL: 1 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	6325	6325	6202	6202	H454							No edit. PL: 3 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	6342	6342	6219	6219	H454							No edit. PL: 1 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c1	6348	6348	6225	6225	H454							No edit. PL: 3 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c1	6373	6373	-1	-1	H454							No edit. PL: 3 RS: 17 RL: 2 RWTS: 0 EL: 2
302_c1	6374	6374	6250	6250	H454							No edit. PL: 3 RS: 17 RL: 2 RWTS: 0 EL: 2
302_c1	6391	6391	6267	6267	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	6416	6416	6292	6292	H454							No edit. PL: 3 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	6428	6428	6304	6304	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	6431	6431	6307	6307	H454							No edit. PL: 3 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	6432	6432	-1	-1	H454							No edit. PL: 6 RS: 14 RL: 3 RWTS: 0 EL: 3
302_c1	6433	6433	6308	6308	H454							No edit. PL: 6 RS: 14 RL: 3 RWTS: 0 EL: 3
302_c1	6448	6448	6323	6323	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	6460	6460	6335	6335	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	6464	6464	6339	6339	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	6513	6513	6388	6388	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	6515	6515	6390	6390	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	6525	6525	6400	6400	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	6536	6536	6411	6411	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	6549	6549	6424	6424	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	6571	6571	6446	6446	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	6576	6576	6451	6451	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	6587	6587	6462	6462	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	6602	6602	6477	6477	H454							No edit. PL: 2 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	6611	6611	6486	6486	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	6617	6617	-1	-1	H454							No edit. PL: 5 RS: 12 RL: 3 RWTS: 0 EL: 3
302_c1	6626	6626	6500	6500	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	6640	6640	6514	6514	H454							No edit. PL: 5 RS: 11 RL: 0 RWTS: 0 EL: 0
302_c1	6664	6664	6538	6538	H454							No edit. PL: 3 RS: 11 RL: 0 RWTS: 0 EL: 0
302_c1	6668	6668	6542	6542	H454							No edit. PL: 4 RS: 10 RL: 0 RWTS: 0 EL: 0
302_c1	6680	6680	6554	6554	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	6681	6681	-1	-1	H454							Funny histogram No edit. PL: 11 RS: 6 RL: 4 RWTS: 0 EL: 4
302_c1	6682	6682	-1	-1	H454							Funny histogram No edit. PL: 11 RS: 7 RL: 4 RWTS: 0 EL: 4
302_c1	6683	6683	6555	6555	H454							Funny histogram No edit. PL: 11 RS: 7 RL: 4 RWTS: 0 EL: 4
302_c1	6734	6734	6606	6606	H454							No edit. PL: 4 RS: 11 RL: 0 RWTS: 0 EL: 0
302_c1	6751	6751	-1	-1	H454							No edit. PL: 3 RS: 9 RL: 2 RWTS: 0 EL: 2
302_c1	6759	6759	-1	-1	H454							No edit. PL: 5 RS: 8 RL: 2 RWTS: 0 EL: 2
302_c1	6760	6760	6630	6630	H454							No edit. PL: 5 RS: 8 RL: 2 RWTS: 0 EL: 2
302_c1	6786	6786	6656	6656	H454							No edit. PL: 1 RS: 8 RL: 0 RWTS: 0 EL: 0
302_c1	6808	6808	6678	6678	H454							No edit. PL: 2 RS: 9 RL: 0 RWTS: 0 EL: 0
302_c1	6821	6821	6691	6691	H454							No edit. PL: 3 RS: 8 RL: 0 RWTS: 0 EL: 0
302_c1	6830	6830	6700	6700	H454							No edit. PL: 2 RS: 9 RL: 0 RWTS: 0 EL: 0
302_c1	6842	6842	6712	6712	H454							No edit. PL: 5 RS: 10 RL: 0 RWTS: 0 EL: 0
302_c1	6858	6858	6728	6728	H454							No edit. PL: 3 RS: 10 RL: 0 RWTS: 0 EL: 0
302_c1	6872	6872	-1	-1	H454							No edit. PL: 8 RS: 5 RL: 2 RWTS: 0 EL: 2
302_c1	6873	6873	6742	6742	DGPc							T: 7 *: 5  -  41%
302_c1	6873	6873	6742	6742	H454							No edit. PL: 8 RS: 5 RL: 2 RWTS: 0 EL: 2
302_c1	6923	6923	6792	6792	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	6927	6927	6796	6796	H454							No edit. PL: 2 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	6944	6944	6813	6813	H454							No edit. PL: 1 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	6946	6946	-1	-1	H454							No edit. PL: 1 RS: 15 RL: 2 RWTS: 0 EL: 2
302_c1	6948	6948	6816	6816	H454							No edit. PL: 1 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	6953	6953	6821	6821	H454							No edit. PL: 3 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	6974	6974	6842	6842	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	6985	6985	6853	6853	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	7000	7000	6868	6868	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	7008	7008	-1	-1	H454							No edit. PL: 4 RS: 15 RL: 3 RWTS: 0 EL: 3
302_c1	7009	7009	6876	6876	H454							No edit. PL: 4 RS: 15 RL: 3 RWTS: 0 EL: 3
302_c1	7016	7016	-1	-1	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	7018	7018	-1	-1	H454							No edit. PL: 0 RS: 16 RL: 3 RWTS: 0 EL: 3
302_c1	7021	7021	6886	6886	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	7026	7026	6891	6891	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	7037	7037	6902	6902	H454							No edit. PL: 4 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	7075	7075	-1	-1	H454							No edit. PL: 2 RS: 18 RL: 2 RWTS: 0 EL: 2
302_c1	7078	7078	6942	6942	H454							No edit. PL: 3 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	7087	7087	6951	6951	H454							No edit. PL: 5 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	7110	7110	6974	6974	H454							No edit. PL: 2 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	7111	7111	6975	6975	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	7121	7121	6985	6985	H454							No edit. PL: 4 RS: 16 RL: 3 RWTS: 0 EL: 3
302_c1	7122	7122	-1	-1	H454							No edit. PL: 4 RS: 16 RL: 3 RWTS: 0 EL: 3
302_c1	7138	7138	7001	7001	H454							No edit. PL: 4 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	7157	7157	-1	-1	H454							Funny histogram No edit. PL: 3 RS: 23 RL: 1 RWTS: 0 EL: 1
302_c1	7158	7158	-1	-1	H454							Funny histogram No edit. PL: 3 RS: 23 RL: 1 RWTS: 0 EL: 1
302_c1	7176	7176	7037	7037	H454							No edit. PL: 2 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	7220	7220	7081	7081	H454							No edit. PL: 3 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	7235	7235	7096	7096	H454							No edit. PL: 2 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	7254	7254	7115	7115	H454							No edit. PL: 1 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	7256	7256	7117	7117	H454							No edit. PL: 3 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c1	7319	7319	7180	7180	H454							No edit. PL: 2 RS: 26 RL: 0 RWTS: 0 EL: 0
302_c1	7322	7322	7183	7183	H454							No edit. PL: 1 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	7325	7325	7186	7186	H454							No edit. PL: 2 RS: 26 RL: 0 RWTS: 0 EL: 0
302_c1	7330	7330	7191	7191	H454							No edit. PL: 1 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	7331	7331	7192	7192	H454							No edit. PL: 2 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	7339	7339	7200	7200	H454							No edit. PL: 2 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	7344	7344	7205	7205	H454							No edit. PL: 3 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c1	7346	7346	7207	7207	H454							No edit. PL: 3 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c1	7369	7369	-1	-1	H454							No edit. PL: 7 RS: 14 RL: 5 RWTS: 0 EL: 5
302_c1	7370	7370	7230	7230	H454							No edit. PL: 7 RS: 14 RL: 5 RWTS: 0 EL: 5
302_c1	7392	7392	7252	7252	H454							No edit. PL: 3 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	7401	7401	7261	7261	H454							No edit. PL: 1 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	7406	7406	7266	7266	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	7412	7412	7272	7272	H454							No edit. PL: 1 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	7421	7421	-1	-1	H454							No edit. PL: 4 RS: 18 RL: 2 RWTS: 0 EL: 2
302_c1	7422	7422	7281	7281	H454							No edit. PL: 4 RS: 18 RL: 2 RWTS: 0 EL: 2
302_c1	7433	7433	7292	7292	H454							No edit. PL: 1 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	7434	7434	7293	7293	H454							No edit. PL: 5 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	7440	7440	7299	7299	H454							No edit. PL: 1 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	7443	7443	-1	-1	H454							No edit. PL: 4 RS: 18 RL: 3 RWTS: 0 EL: 3
302_c1	7444	7444	7302	7302	H454							No edit. PL: 4 RS: 18 RL: 3 RWTS: 0 EL: 3
302_c1	7460	7460	7318	7318	H454							No edit. PL: 2 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	7477	7477	7335	7335	H454							No edit. PL: 1 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	7491	7491	7349	7349	H454							No edit. PL: 4 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	7503	7503	7361	7361	H454							No edit. PL: 3 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	7510	7510	7368	7368	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	7518	7518	7376	7376	H454							No edit. PL: 5 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	7523	7523	7381	7381	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	7537	7537	7395	7395	H454							No edit. PL: 4 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	7550	7550	-1	-1	H454							No edit. PL: 1 RS: 18 RL: 2 RWTS: 0 EL: 2
302_c1	7557	7557	-1	-1	H454							No edit. PL: 4 RS: 18 RL: 3 RWTS: 0 EL: 3
302_c1	7558	7558	7414	7414	H454							No edit. PL: 4 RS: 18 RL: 3 RWTS: 0 EL: 3
302_c1	7573	7573	7429	7429	H454							No edit. PL: 2 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	7577	7577	7433	7433	H454							No edit. PL: 4 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	7588	7588	-1	-1	H454							No edit. PL: 3 RS: 19 RL: 3 RWTS: 0 EL: 3
302_c1	7589	7589	7444	7444	H454							No edit. PL: 3 RS: 19 RL: 3 RWTS: 0 EL: 3
302_c1	7592	7592	7447	7447	H454							No edit. PL: 2 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	7607	7607	7462	7462	H454							No edit. PL: 4 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	7650	7650	7505	7505	H454							No edit. PL: 1 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	7652	7652	7507	7507	H454							No edit. PL: 2 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	7654	7654	7509	7509	H454							No edit. PL: 2 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	7662	7662	7517	7517	H454							No edit. PL: 4 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	7678	7678	7533	7533	H454							No edit. PL: 2 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	7685	7685	7540	7540	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	7686	7686	-1	-1	H454							Funny histogram No edit. PL: 3 RS: 16 RL: 4 RWTS: 0 EL: 4
302_c1	7687	7687	7541	7541	H454							Funny histogram No edit. PL: 3 RS: 16 RL: 4 RWTS: 0 EL: 4
302_c1	7698	7698	7552	7552	H454							No edit. PL: 2 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	7705	7705	7559	7559	H454							No edit. PL: 3 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	7714	7714	7568	7568	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	7726	7726	7580	7580	H454							No edit. PL: 4 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	7755	7755	7609	7609	H454							No edit. PL: 4 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	7759	7759	7613	7613	H454							No edit. PL: 2 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	7775	7775	7629	7629	H454							No edit. PL: 6 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	7782	7782	7636	7636	H454							No edit. PL: 6 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	7788	7788	7642	7642	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	7799	7799	7653	7653	H454							No edit. PL: 1 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	7804	7804	7658	7658	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	7836	7836	7690	7690	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	7838	7838	7692	7692	H454							No edit. PL: 4 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	7841	7841	7695	7695	H454							No edit. PL: 4 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	7842	7842	-1	-1	H454							No edit. PL: 4 RS: 13 RL: 2 RWTS: 0 EL: 2
302_c1	7843	7843	7696	7696	H454							No edit. PL: 4 RS: 13 RL: 2 RWTS: 0 EL: 2
302_c1	7857	7857	-1	-1	H454							No edit. PL: 4 RS: 11 RL: 4 RWTS: 1 EL: 3
302_c1	7863	7863	7715	7715	H454							No edit. PL: 5 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	7897	7897	7749	7749	H454							No edit. PL: 2 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	7911	7911	7763	7763	H454							No edit. PL: 3 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	7913	7913	7765	7765	H454							No edit. PL: 3 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	7914	7914	7766	7766	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	7937	7937	7789	7789	H454							No edit. PL: 3 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	7963	7963	-1	-1	H454							Funny histogram No edit. PL: 1 RS: 16 RL: 1 RWTS: 0 EL: 1
302_c1	7964	7964	-1	-1	H454							Funny histogram No edit. PL: 1 RS: 16 RL: 1 RWTS: 0 EL: 1
302_c1	7968	7968	7818	7818	H454							No edit. PL: 1 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	7980	7980	7830	7830	H454							No edit. PL: 3 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	7988	7988	7838	7838	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	7999	7999	7849	7849	H454							No edit. PL: 2 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	8002	8002	7852	7852	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	8003	8003	7853	7853	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	8004	8004	7854	7854	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	8008	8008	7858	7858	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	8032	8032	7882	7882	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	8035	8035	7885	7885	H454							No edit. PL: 6 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	8052	8052	7902	7902	H454							No edit. PL: 3 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	8079	8079	-1	-1	H454							No edit. PL: 3 RS: 15 RL: 4 RWTS: 2 EL: 2
302_c1	8088	8088	-1	-1	H454							No edit. PL: 3 RS: 14 RL: 2 RWTS: 0 EL: 2
302_c1	8089	8089	7937	7937	H454							No edit. PL: 3 RS: 15 RL: 2 RWTS: 0 EL: 2
302_c1	8094	8094	-1	-1	H454							No edit. PL: 3 RS: 17 RL: 2 RWTS: 0 EL: 2
302_c1	8098	8098	7945	7945	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	8116	8116	-1	-1	H454							No edit. PL: 5 RS: 10 RL: 4 RWTS: 0 EL: 4
302_c1	8117	8117	7963	7963	H454							No edit. PL: 5 RS: 10 RL: 4 RWTS: 0 EL: 4
302_c1	8122	8122	7968	7968	H454							No edit. PL: 1 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	8123	8123	-1	-1	H454							Funny histogram No edit. PL: 0 RS: 15 RL: 2 RWTS: 0 EL: 2
302_c1	8141	8141	7986	7986	H454							No edit. PL: 2 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	8142	8142	-1	-1	H454							No edit. PL: 0 RS: 15 RL: 2 RWTS: 0 EL: 2
302_c1	8144	8144	7988	7988	H454							No edit. PL: 4 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	8164	8164	8008	8008	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	8183	8183	8027	8027	H454							No edit. PL: 1 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	8187	8187	8031	8031	H454							No edit. PL: 4 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	8201	8201	8045	8045	H454							No edit. PL: 1 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	8208	8208	8052	8052	H454							No edit. PL: 3 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	8214	8214	-1	-1	H454							No edit. PL: 1 RS: 15 RL: 2 RWTS: 0 EL: 2
302_c1	8216	8216	8059	8059	H454							No edit. PL: 1 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	8230	8230	8073	8073	H454							No edit. PL: 1 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	8242	8242	8085	8085	H454							No edit. PL: 2 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	8266	8266	8109	8109	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	8287	8287	8130	8130	H454							No edit. PL: 4 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	8291	8291	8134	8134	H454							No edit. PL: 2 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	8338	8338	8181	8181	H454							No edit. PL: 4 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	8356	8356	-1	-1	H454							No edit. PL: 3 RS: 17 RL: 2 RWTS: 0 EL: 2
302_c1	8366	8366	8208	8208	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	8407	8407	8249	8249	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	8410	8410	8252	8252	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	8418	8418	8260	8260	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	8426	8426	8268	8268	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	8427	8427	-1	-1	H454							No edit. PL: 3 RS: 17 RL: 2 RWTS: 0 EL: 2
302_c1	8428	8428	8269	8269	H454							No edit. PL: 3 RS: 17 RL: 2 RWTS: 0 EL: 2
302_c1	8435	8435	8276	8276	H454							No edit. PL: 2 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	8447	8447	8288	8288	H454							No edit. PL: 2 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	8451	8451	8292	8292	H454							No edit. PL: 1 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	8455	8455	8296	8296	H454							No edit. PL: 1 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	8465	8465	8306	8306	H454							No edit. PL: 1 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	8472	8472	-1	-1	H454							No edit. PL: 6 RS: 18 RL: 3 RWTS: 0 EL: 3
302_c1	8473	8473	8313	8313	H454							No edit. PL: 6 RS: 18 RL: 3 RWTS: 0 EL: 3
302_c1	8483	8483	-1	-1	H454							No edit. PL: 4 RS: 18 RL: 3 RWTS: 0 EL: 3
302_c1	8484	8484	8323	8323	H454							No edit. PL: 4 RS: 18 RL: 3 RWTS: 0 EL: 3
302_c1	8499	8499	8338	8338	H454							No edit. PL: 2 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	8507	8507	8346	8346	H454							No edit. PL: 2 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	8522	8522	8361	8361	H454							No edit. PL: 1 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	8526	8526	8365	8365	H454							No edit. PL: 2 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	8535	8535	8374	8374	H454							No edit. PL: 2 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	8545	8545	8384	8384	H454							No edit. PL: 1 RS: 26 RL: 0 RWTS: 0 EL: 0
302_c1	8546	8546	8385	8385	H454							No edit. PL: 1 RS: 24 RL: 0 RWTS: 0 EL: 0
